Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000004798.14,5557.2401074109075,0.05919688612840597,0.025771929697866593,2.2969520258045053,0.021621506624960166,0.4741145836726193
ENSMUSG00000072847.4,581.7543186511781,0.10948299346703974,0.06406284240002974,1.708993690654427,0.08745211819502521,0.6818718608978823
ENSMUSG00000047804.15,1419.2497369923344,0.02381029992951896,0.036727950770882895,0.6482882771775886,0.5167985147174448,0.9254427258006345
ENSMUSG00000042331.13,4849.91297560814,0.06947780022567078,0.04937879134113105,1.4070372793389507,0.15941633472194428,0.7523821428019323
ENSMUSG00000018500.2,126.30293696795918,0.045301894848487914,0.12390255415236846,0.3656251895564491,0.7146447761392268,0.9623782676174887
ENSMUSG00000014243.5,186.85121466646052,-0.007607160297657874,0.07652674802524666,-0.09940524710586453,0.920816516812717,0.991361906779588
ENSMUSG00000042298.18,3837.1582752327195,0.06324338232981137,0.030873186007518486,2.0484890129062108,0.04051210757401425,0.5672034073814498
ENSMUSG00000018501.17,11331.072875167221,0.03105885165165938,0.02209710350721784,1.4055621200088173,0.1598541909441663,0.7525381172444701
ENSMUSG00000081944.1,22.539486203551718,-0.10681164704060066,0.17334948239084394,-0.6161636341075242,0.5377865271490252,0.9286547062463042
ENSMUSG00000014245.8,219.3293494532176,0.027992719597110607,0.06820838161350458,0.410399996817522,0.681512548616247,0.9567605357829649
ENSMUSG00000018509.8,612.7448884677079,0.027353013697733974,0.04273179139141943,0.6401092209587655,0.5221015946432757,0.9262447810538021
ENSMUSG00000019505.7,9964.469334460358,-0.04023242476130363,0.029242134455478394,-1.3758374862326865,0.16887195289331358,0.7585750787009097
ENSMUSG00000018507.16,553.7947180849993,-0.033198687990106085,0.05932599988816071,-0.5595976140763087,0.5757539326656588,0.9366589840085283
ENSMUSG00000086841.1,409.8881812905206,-0.014126165162445942,0.06039281507880205,-0.23390473095208045,0.8150589403167776,0.9786673697746524
ENSMUSG00000046417.14,293.00909053918883,0.05842419609713543,0.10244675856616924,0.5702883811536105,0.5684821200487724,0.9353058229197639
ENSMUSG00000048497.11,359.13973214442615,0.03834840052689652,0.07063843264756638,0.5428829475623662,0.5872103975405689,0.9380508427467109
ENSMUSG00000005267.13,597.0036952999692,0.014698389860770407,0.05467107580978575,0.2688513010409701,0.7880441136637297,0.9741852185474668
ENSMUSG00000084020.3,98.97302098125552,3.7785454772338576,0.6244199697090649,6.051288652722606,1.4369171110673688e-09,2.185550925933468e-06
ENSMUSG00000047342.17,731.7127463197507,-0.04897525489330568,0.0835122055373844,-0.586444275757773,0.557576998138629,0.9350326506823096
ENSMUSG00000047821.16,64.64283959246087,-0.01866580000521458,0.10333259476827299,-0.18063806533720844,0.856651675530656,0.9862011297733813
ENSMUSG00000090173.8,31.210413132167822,-0.26482972752475153,0.17715647690254924,-1.4948915905029532,0.13494273736209983,0.7327026911816124
ENSMUSG00000014177.10,837.9304039733825,0.03587627833248865,0.04972061613248016,0.7215573965716074,0.4705666403652724,0.9103080275959821
ENSMUSG00000018217.12,676.2752263769659,-0.09638254227964965,0.09684332389268295,-0.9952419888691149,0.31961858453880976,0.8541400071989581
ENSMUSG00000081600.3,20.307540145168804,0.13123175770587941,0.17830030751428824,0.7360153189604738,0.4617213751445778,0.9075958472086458
ENSMUSG00000070407.5,21.22018868063028,0.11000092777595878,0.25482369759710277,0.4316746394202289,0.665977901991019,0.9540296732625261
ENSMUSG00000042148.8,952.5513180044763,-0.04410128572767868,0.03930116919208398,-1.1221367362414636,0.26180430630584817,0.8278323156941386
ENSMUSG00000087497.7,332.0836209008629,-0.006738979204407205,0.06333986722054277,-0.10639395849919903,0.9152697862913902,0.9908649355601871
ENSMUSG00000047759.6,15.82728970317938,0.344963063156675,0.22170167969921176,1.5559785727591016,0.11971318767685833,0.7140458289425134
ENSMUSG00000020549.14,1034.1167098705912,0.028657817840640025,0.028462356498474225,1.0068673632900451,0.31399851753524455,0.8501725559236114
ENSMUSG00000033389.16,5904.170277397,0.0542847557346173,0.03355906973305704,1.6175882158361683,0.10575137036003761,0.7051917805874011
ENSMUSG00000033352.11,11014.723762739934,0.06119164037951418,0.03799877896715588,1.6103580705160283,0.10731970861918598,0.7079380716467695
ENSMUSG00000018347.16,596.7921107076968,-0.05687628433943942,0.04176631867289499,-1.3617739400228805,0.17326923822733376,0.7604594406103546
ENSMUSG00000056752.16,824.7463020908051,-0.0804250619008843,0.09049727144151037,-0.8887015113252793,0.3741635186432749,0.8764822000060827
ENSMUSG00000053930.13,8986.46885610804,0.05307775110183619,0.08284949742935077,0.640652662342313,0.5217483762244969,0.9261000873188837
ENSMUSG00000048070.4,128.63315864769305,0.07638166950512223,0.20788851650302678,0.36741649221403794,0.7133083715506063,0.9623782676174887
ENSMUSG00000050270.12,23.157159505622367,-0.1746819474764643,0.21913002561158937,-0.7971611694423391,0.4253574345229376,0.8968220398668749
ENSMUSG00000020910.16,398.57270649230134,0.06865266632509849,0.04706185733894109,1.4587751144341725,0.14462701410932496,0.7422560040070908
